,Country Code,Year,Country Name,Access To Clean Fuels And Technologies For Cooking (% Of Population),"Mortality Rate Attributed To Household And Ambient Air Pollution, Age-Standardized (Per 100,000 Population)","People Using At Least Basic Drinking Water Services, Rural (% Of Rural Population)","People Using At Least Basic Sanitation Services, Rural (% Of Rural Population)",People Using Safely Managed Drinking Water Services (% Of Population),People Using Safely Managed Sanitation Services (% Of Population),"People Using Safely Managed Sanitation Services, Rural (% Of Rural Population)","People Using Safely Managed Sanitation Services, Urban (% Of Urban Population)"
1270,KHM,2010,Cambodia,11.22,,62.23681717,28.2717092,21.75101398,,,
1271,KHM,2010,Cambodia,11.22,,62.23681717,28.2717092,21.75101398,,,
1272,KHM,2010,Cambodia,11.22,,62.23681717,28.2717092,21.75101398,,,
1273,KHM,2010,Cambodia,11.22,,62.23681717,28.2717092,21.75101398,,,
1274,KHM,2010,Cambodia,11.22,,62.23681717,28.2717092,21.75101398,,,
1275,KHM,2010,Cambodia,11.22,,62.23681717,28.2717092,21.75101398,,,
1276,KHM,2010,Cambodia,11.22,,62.23681717,28.2717092,21.75101398,,,
1277,KHM,2011,Cambodia,12.02,,63.76000748,31.085606800000004,22.32062056,,,
1278,KHM,2011,Cambodia,12.02,,63.76000748,31.085606800000004,22.32062056,,,
1279,KHM,2011,Cambodia,12.02,,63.76000748,31.085606800000004,22.32062056,,,
1280,KHM,2011,Cambodia,12.02,,63.76000748,31.085606800000004,22.32062056,,,
1281,KHM,2011,Cambodia,12.02,,63.76000748,31.085606800000004,22.32062056,,,
1282,KHM,2011,Cambodia,12.02,,63.76000748,31.085606800000004,22.32062056,,,
1283,KHM,2011,Cambodia,12.02,,63.76000748,31.085606800000004,22.32062056,,,
1284,KHM,2012,Cambodia,12.98,,65.28399355,33.92706466,22.89526705,,,
1285,KHM,2012,Cambodia,12.98,,65.28399355,33.92706466,22.89526705,,,
1286,KHM,2012,Cambodia,12.98,,65.28399355,33.92706466,22.89526705,,,
1287,KHM,2012,Cambodia,12.98,,65.28399355,33.92706466,22.89526705,,,
1288,KHM,2012,Cambodia,12.98,,65.28399355,33.92706466,22.89526705,,,
1289,KHM,2012,Cambodia,12.98,,65.28399355,33.92706466,22.89526705,,,
1290,KHM,2012,Cambodia,12.98,,65.28399355,33.92706466,22.89526705,,,
1291,KHM,2013,Cambodia,14.05,,66.80877538,36.79608277,23.47463667,,,
1292,KHM,2013,Cambodia,14.05,,66.80877538,36.79608277,23.47463667,,,
1293,KHM,2013,Cambodia,14.05,,66.80877538,36.79608277,23.47463667,,,
1294,KHM,2013,Cambodia,14.05,,66.80877538,36.79608277,23.47463667,,,
1295,KHM,2013,Cambodia,14.05,,66.80877538,36.79608277,23.47463667,,,
1296,KHM,2013,Cambodia,14.05,,66.80877538,36.79608277,23.47463667,,,
1297,KHM,2013,Cambodia,14.05,,66.80877538,36.79608277,23.47463667,,,
1298,KHM,2014,Cambodia,15.28,,68.33435296,39.69266113,24.05955071,,,
1299,KHM,2014,Cambodia,15.28,,68.33435296,39.69266113,24.05955071,,,
1300,KHM,2014,Cambodia,15.28,,68.33435296,39.69266113,24.05955071,,,
1301,KHM,2014,Cambodia,15.28,,68.33435296,39.69266113,24.05955071,,,
1302,KHM,2014,Cambodia,15.28,,68.33435296,39.69266113,24.05955071,,,
1303,KHM,2014,Cambodia,15.28,,68.33435296,39.69266113,24.05955071,,,
1304,KHM,2014,Cambodia,15.28,,68.33435296,39.69266113,24.05955071,,,
1305,KHM,2015,Cambodia,16.36,,69.86072629,42.61679976,24.649698899999997,,,
1306,KHM,2015,Cambodia,16.36,,69.86072629,42.61679976,24.649698899999997,,,
1307,KHM,2015,Cambodia,16.36,,69.86072629,42.61679976,24.649698899999997,,,
1308,KHM,2015,Cambodia,16.36,,69.86072629,42.61679976,24.649698899999997,,,
1309,KHM,2015,Cambodia,16.36,,69.86072629,42.61679976,24.649698899999997,,,
1310,KHM,2015,Cambodia,16.36,,69.86072629,42.61679976,24.649698899999997,,,
1311,KHM,2015,Cambodia,16.36,,69.86072629,42.61679976,24.649698899999997,,,
1312,KHM,2016,Cambodia,17.69,149.8,71.38789538,45.56849864,25.24514269,,,
1313,KHM,2016,Cambodia,17.69,149.8,71.38789538,45.56849864,25.24514269,,,
1314,KHM,2016,Cambodia,17.69,149.8,71.38789538,45.56849864,25.24514269,,,
1315,KHM,2016,Cambodia,17.69,149.8,71.38789538,45.56849864,25.24514269,,,
1316,KHM,2016,Cambodia,17.69,149.8,71.38789538,45.56849864,25.24514269,,,
1317,KHM,2016,Cambodia,17.69,149.8,71.38789538,45.56849864,25.24514269,,,
1318,KHM,2016,Cambodia,17.69,149.8,71.38789538,45.56849864,25.24514269,,,
1319,KHM,2017,Cambodia,,,72.8966363,48.30446465,25.84554879,,,
1320,KHM,2017,Cambodia,,,72.8966363,48.30446465,25.84554879,,,
1321,KHM,2017,Cambodia,,,72.8966363,48.30446465,25.84554879,,,
1322,KHM,2017,Cambodia,,,72.8966363,48.30446465,25.84554879,,,
1323,KHM,2017,Cambodia,,,72.8966363,48.30446465,25.84554879,,,
1324,KHM,2017,Cambodia,,,72.8966363,48.30446465,25.84554879,,,
1325,KHM,2017,Cambodia,,,72.8966363,48.30446465,25.84554879,,,
1326,KHM,2018,Cambodia,,,,,,,,
1327,KHM,2018,Cambodia,,,,,,,,
1328,KHM,2018,Cambodia,,,,,,,,
1329,KHM,2018,Cambodia,,,,,,,,
1330,KHM,2018,Cambodia,,,,,,,,
1331,KHM,2018,Cambodia,,,,,,,,
1332,KHM,2018,Cambodia,,,,,,,,
1333,KHM,2019,Cambodia,,,,,,,,
1334,KHM,2019,Cambodia,,,,,,,,
1335,KHM,2019,Cambodia,,,,,,,,
1336,KHM,2019,Cambodia,,,,,,,,
1337,KHM,2019,Cambodia,,,,,,,,
1338,KHM,2019,Cambodia,,,,,,,,
1339,KHM,2019,Cambodia,,,,,,,,
1340,COL,2000,Colombia,79.58,,71.103951,49.34659653,68.26307247,13.47190469,,13.58741667
1341,COL,2000,Colombia,79.58,,71.103951,49.34659653,68.26307247,13.47190469,,13.58741667
1342,COL,2000,Colombia,79.58,,71.103951,49.34659653,68.26307247,13.47190469,,13.58741667
1343,COL,2000,Colombia,79.58,,71.103951,49.34659653,68.26307247,13.47190469,,13.58741667
1344,COL,2001,Colombia,80.86,,72.00770056,50.85024583,68.64866956,13.690741199999998,,13.71639665
1345,COL,2001,Colombia,80.86,,72.00770056,50.85024583,68.64866956,13.690741199999998,,13.71639665
1346,COL,2001,Colombia,80.86,,72.00770056,50.85024583,68.64866956,13.690741199999998,,13.71639665
1347,COL,2001,Colombia,80.86,,72.00770056,50.85024583,68.64866956,13.690741199999998,,13.71639665
1348,COL,2002,Colombia,81.88,,72.91129732,52.36323796,69.02969104,13.90800588,,13.84577017
1349,COL,2002,Colombia,81.88,,72.91129732,52.36323796,69.02969104,13.90800588,,13.84577017
1350,COL,2002,Colombia,81.88,,72.91129732,52.36323796,69.02969104,13.90800588,,13.84577017
1351,COL,2002,Colombia,81.88,,72.91129732,52.36323796,69.02969104,13.90800588,,13.84577017
1352,COL,2003,Colombia,82.99,,73.81474127,53.88557292,69.40617032,14.12369428,,13.97553725
1353,COL,2003,Colombia,82.99,,73.81474127,53.88557292,69.40617032,14.12369428,,13.97553725
1354,COL,2003,Colombia,82.99,,73.81474127,53.88557292,69.40617032,14.12369428,,13.97553725
1355,COL,2003,Colombia,82.99,,73.81474127,53.88557292,69.40617032,14.12369428,,13.97553725
1356,COL,2004,Colombia,83.86,,74.7180324,55.41725071,69.77768515,14.33781496,,14.10569787
1357,COL,2004,Colombia,83.86,,74.7180324,55.41725071,69.77768515,14.33781496,,14.10569787
1358,COL,2004,Colombia,83.86,,74.7180324,55.41725071,69.77768515,14.33781496,,14.10569787
1359,COL,2004,Colombia,83.86,,74.7180324,55.41725071,69.77768515,14.33781496,,14.10569787
1360,COL,2005,Colombia,84.83,,75.62117072,56.95827133,70.14427597,14.55037614,,14.23625204
1361,COL,2005,Colombia,84.83,,75.62117072,56.95827133,70.14427597,14.55037614,,14.23625204
1362,COL,2005,Colombia,84.83,,75.62117072,56.95827133,70.14427597,14.55037614,,14.23625204
1363,COL,2005,Colombia,84.83,,75.62117072,56.95827133,70.14427597,14.55037614,,14.23625204
1364,COL,2006,Colombia,85.69,,76.52415624,58.50863479,70.50600173,14.76139041,,14.36719976
1365,COL,2006,Colombia,85.69,,76.52415624,58.50863479,70.50600173,14.76139041,,14.36719976
1366,COL,2006,Colombia,85.69,,76.52415624,58.50863479,70.50600173,14.76139041,,14.36719976
1367,COL,2006,Colombia,85.69,,76.52415624,58.50863479,70.50600173,14.76139041,,14.36719976
1368,COL,2007,Colombia,86.3,,77.42698894,60.06834107,70.78501661,14.97088657,,14.49854103
1369,COL,2007,Colombia,86.3,,77.42698894,60.06834107,70.78501661,14.97088657,,14.49854103
1370,COL,2007,Colombia,86.3,,77.42698894,60.06834107,70.78501661,14.97088657,,14.49854103
1371,COL,2007,Colombia,86.3,,77.42698894,60.06834107,70.78501661,14.97088657,,14.49854103
1372,COL,2008,Colombia,87.24,,78.32966883,61.63739019,71.0582905,15.17886667,,14.63027585
1373,COL,2008,Colombia,87.24,,78.32966883,61.63739019,71.0582905,15.17886667,,14.63027585
1374,COL,2008,Colombia,87.24,,78.32966883,61.63739019,71.0582905,15.17886667,,14.63027585
1375,COL,2008,Colombia,87.24,,78.32966883,61.63739019,71.0582905,15.17886667,,14.63027585
1376,COL,2009,Colombia,87.89,,79.23219591,63.21578213,71.32587073,15.38534221,,14.76240422
1377,COL,2009,Colombia,87.89,,79.23219591,63.21578213,71.32587073,15.38534221,,14.76240422
1378,COL,2009,Colombia,87.89,,79.23219591,63.21578213,71.32587073,15.38534221,,14.76240422
1379,COL,2009,Colombia,87.89,,79.23219591,63.21578213,71.32587073,15.38534221,,14.76240422
1380,COL,2010,Colombia,88.49,,80.13457018,64.80351691,71.58738778,15.59036173,,14.89492613
1381,COL,2010,Colombia,88.49,,80.13457018,64.80351691,71.58738778,15.59036173,,14.89492613
1382,COL,2010,Colombia,88.49,,80.13457018,64.80351691,71.58738778,15.59036173,,14.89492613
1383,COL,2010,Colombia,88.49,,80.13457018,64.80351691,71.58738778,15.59036173,,14.89492613
1384,COL,2011,Colombia,89.05,,81.03679164,66.40059451,71.8429042,15.79394999,,15.0278416
1385,COL,2011,Colombia,89.05,,81.03679164,66.40059451,71.8429042,15.79394999,,15.0278416
1386,COL,2011,Colombia,89.05,,81.03679164,66.40059451,71.8429042,15.79394999,,15.0278416
1387,COL,2011,Colombia,89.05,,81.03679164,66.40059451,71.8429042,15.79394999,,15.0278416
1388,COL,2012,Colombia,89.62,,81.93886028,68.00701495,72.09292941,15.99609752,,15.16115061
1389,COL,2012,Colombia,89.62,,81.93886028,68.00701495,72.09292941,15.99609752,,15.16115061
1390,COL,2012,Colombia,89.62,,81.93886028,68.00701495,72.09292941,15.99609752,,15.16115061
1391,COL,2012,Colombia,89.62,,81.93886028,68.00701495,72.09292941,15.99609752,,15.16115061
1392,COL,2013,Colombia,90.12,,82.84077612,69.62277822,72.33710352,16.19686688,,15.29485318
1393,COL,2013,Colombia,90.12,,82.84077612,69.62277822,72.33710352,16.19686688,,15.29485318
1394,COL,2013,Colombia,90.12,,82.84077612,69.62277822,72.33710352,16.19686688,,15.29485318
1395,COL,2013,Colombia,90.12,,82.84077612,69.62277822,72.33710352,16.19686688,,15.29485318
1396,COL,2014,Colombia,90.87,,83.74253914,71.24788432,72.57548982,16.39628651,,15.42894929
1397,COL,2014,Colombia,90.87,,83.74253914,71.24788432,72.57548982,16.39628651,,15.42894929
1398,COL,2014,Colombia,90.87,,83.74253914,71.24788432,72.57548982,16.39628651,,15.42894929
1399,COL,2014,Colombia,90.87,,83.74253914,71.24788432,72.57548982,16.39628651,,15.42894929
1400,COL,2015,Colombia,91.29,,84.64414936,72.88233324,72.80858545,16.59433955,,15.56343895
1401,COL,2015,Colombia,91.29,,84.64414936,72.88233324,72.80858545,16.59433955,,15.56343895
1402,COL,2015,Colombia,91.29,,84.64414936,72.88233324,72.80858545,16.59433955,,15.56343895
1403,COL,2015,Colombia,91.29,,84.64414936,72.88233324,72.80858545,16.59433955,,15.56343895
1404,COL,2016,Colombia,91.79,37.0,85.54560676,74.526125,72.99789791,16.79104613,,15.69832216
1405,COL,2016,Colombia,91.79,37.0,85.54560676,74.526125,72.99789791,16.79104613,,15.69832216
1406,COL,2016,Colombia,91.79,37.0,85.54560676,74.526125,72.99789791,16.79104613,,15.69832216
1407,COL,2016,Colombia,91.79,37.0,85.54560676,74.526125,72.99789791,16.79104613,,15.69832216
1408,COL,2017,Colombia,,,86.44691135,76.17925959,73.23342574,16.98648896,,15.83359892
1409,COL,2017,Colombia,,,86.44691135,76.17925959,73.23342574,16.98648896,,15.83359892
1410,COL,2017,Colombia,,,86.44691135,76.17925959,73.23342574,16.98648896,,15.83359892
1411,COL,2017,Colombia,,,86.44691135,76.17925959,73.23342574,16.98648896,,15.83359892
1412,COL,2018,Colombia,,,,,,,,
1413,COL,2018,Colombia,,,,,,,,
1414,COL,2018,Colombia,,,,,,,,
1415,COL,2018,Colombia,,,,,,,,
1416,COL,2019,Colombia,,,,,,,,
1417,COL,2019,Colombia,,,,,,,,
1418,COL,2019,Colombia,,,,,,,,
1419,COL,2019,Colombia,,,,,,,,
1420,DJI,2000,Djibouti,5.3,,54.72156786,11.98638398,,25.934077600000002,11.62179973,30.3228387
1421,DJI,2001,Djibouti,5.51,,54.27065412,11.98638398,,25.94268237,11.62179973,30.3228387
1422,DJI,2002,Djibouti,5.74,,53.81974038,11.98638398,,25.95128279,11.62179973,30.3228387
1423,DJI,2003,Djibouti,6.02,,53.36882664,11.98638398,,25.95988712,11.62179973,30.3228387
1424,DJI,2004,Djibouti,6.23,,52.9179129,11.98638398,,25.96849013,11.62179973,30.3228387
1425,DJI,2005,Djibouti,6.49,,52.46699915,12.55001229,,26.7825274,12.17627877,31.20449387
1426,DJI,2006,Djibouti,6.85,,52.01608541,13.11500662,,27.59436351,12.73210217,32.08224246
1427,DJI,2007,Djibouti,7.17,,51.56517167,13.68136697,,28.40380642,13.28926995,32.95608444
1428,DJI,2008,Djibouti,7.59,,51.11425793,14.24909333,,29.21084814,13.84778209,33.82601983
1429,DJI,2009,Djibouti,7.91,,50.66334419,14.81818571,,30.01527513,14.40763861,34.69204862
1430,DJI,2010,Djibouti,8.38,,50.21243045,15.388644099999999,,30.81933839,14.96883949,35.55417082
1431,DJI,2011,Djibouti,8.84,,49.76151671,15.96046851,,31.62312126,15.53138474,36.41238643
1432,DJI,2012,Djibouti,9.25,,49.31060297,16.53365894,,32.42648648,16.09527437,37.26669544
1433,DJI,2013,Djibouti,9.79,,48.85968923,17.10821538,,33.22971721,16.66050836,38.11709785
1434,DJI,2014,Djibouti,10.29,,48.40877549,17.68413784,,34.03245155,17.22708672,38.96359366
1435,DJI,2015,Djibouti,10.89,,47.95786175,18.26142631,,34.83539874,17.79500945,39.80618289
1436,DJI,2016,Djibouti,11.52,159.0,47.50694801,18.840080800000006,,35.63797277,18.36427655,40.64486551
1437,DJI,2017,Djibouti,,,47.05603427,19.42010131,,36.44043818,18.93488802,41.47964154
1438,DJI,2018,Djibouti,,,,,,,,
1439,DJI,2019,Djibouti,,,,,,,,
1440,DOM,2000,Dominican Republic,80.23,,79.42692993,71.25218727,,,,
1441,DOM,2000,Dominican Republic,80.23,,79.42692993,71.25218727,,,,
1442,DOM,2000,Dominican Republic,80.23,,79.42692993,71.25218727,,,,
1443,DOM,2000,Dominican Republic,80.23,,79.42692993,71.25218727,,,,
1444,DOM,2000,Dominican Republic,80.23,,79.42692993,71.25218727,,,,
1445,DOM,2000,Dominican Republic,80.23,,79.42692993,71.25218727,,,,
1446,DOM,2000,Dominican Republic,80.23,,79.42692993,71.25218727,,,,
1447,DOM,2001,Dominican Republic,81.07,,80.07233318,71.3972452,,,,
1448,DOM,2001,Dominican Republic,81.07,,80.07233318,71.3972452,,,,
1449,DOM,2001,Dominican Republic,81.07,,80.07233318,71.3972452,,,,
1450,DOM,2001,Dominican Republic,81.07,,80.07233318,71.3972452,,,,
1451,DOM,2001,Dominican Republic,81.07,,80.07233318,71.3972452,,,,
1452,DOM,2001,Dominican Republic,81.07,,80.07233318,71.3972452,,,,
1453,DOM,2001,Dominican Republic,81.07,,80.07233318,71.3972452,,,,
1454,DOM,2002,Dominican Republic,81.79,,80.72010397,71.5412532,,,,
1455,DOM,2002,Dominican Republic,81.79,,80.72010397,71.5412532,,,,
1456,DOM,2002,Dominican Republic,81.79,,80.72010397,71.5412532,,,,
1457,DOM,2002,Dominican Republic,81.79,,80.72010397,71.5412532,,,,
1458,DOM,2002,Dominican Republic,81.79,,80.72010397,71.5412532,,,,
1459,DOM,2002,Dominican Republic,81.79,,80.72010397,71.5412532,,,,
1460,DOM,2002,Dominican Republic,81.79,,80.72010397,71.5412532,,,,
1461,DOM,2003,Dominican Republic,82.68,,81.3702423,71.68421126,,,,
1462,DOM,2003,Dominican Republic,82.68,,81.3702423,71.68421126,,,,
1463,DOM,2003,Dominican Republic,82.68,,81.3702423,71.68421126,,,,
1464,DOM,2003,Dominican Republic,82.68,,81.3702423,71.68421126,,,,
1465,DOM,2003,Dominican Republic,82.68,,81.3702423,71.68421126,,,,
1466,DOM,2003,Dominican Republic,82.68,,81.3702423,71.68421126,,,,
1467,DOM,2003,Dominican Republic,82.68,,81.3702423,71.68421126,,,,
1468,DOM,2004,Dominican Republic,83.43,,82.02274818,71.82611939,,,,
1469,DOM,2004,Dominican Republic,83.43,,82.02274818,71.82611939,,,,
1470,DOM,2004,Dominican Republic,83.43,,82.02274818,71.82611939,,,,
1471,DOM,2004,Dominican Republic,83.43,,82.02274818,71.82611939,,,,
1472,DOM,2004,Dominican Republic,83.43,,82.02274818,71.82611939,,,,
1473,DOM,2004,Dominican Republic,83.43,,82.02274818,71.82611939,,,,
1474,DOM,2004,Dominican Republic,83.43,,82.02274818,71.82611939,,,,
1475,DOM,2005,Dominican Republic,84.1,,82.67762159,71.96697759,,,,
1476,DOM,2005,Dominican Republic,84.1,,82.67762159,71.96697759,,,,
1477,DOM,2005,Dominican Republic,84.1,,82.67762159,71.96697759,,,,
1478,DOM,2005,Dominican Republic,84.1,,82.67762159,71.96697759,,,,
1479,DOM,2005,Dominican Republic,84.1,,82.67762159,71.96697759,,,,
1480,DOM,2005,Dominican Republic,84.1,,82.67762159,71.96697759,,,,
1481,DOM,2005,Dominican Republic,84.1,,82.67762159,71.96697759,,,,
1482,DOM,2006,Dominican Republic,84.73,,83.33486255,72.10678585,,,,
1483,DOM,2006,Dominican Republic,84.73,,83.33486255,72.10678585,,,,
1484,DOM,2006,Dominican Republic,84.73,,83.33486255,72.10678585,,,,
1485,DOM,2006,Dominican Republic,84.73,,83.33486255,72.10678585,,,,
1486,DOM,2006,Dominican Republic,84.73,,83.33486255,72.10678585,,,,
1487,DOM,2006,Dominican Republic,84.73,,83.33486255,72.10678585,,,,
1488,DOM,2006,Dominican Republic,84.73,,83.33486255,72.10678585,,,,
1489,DOM,2007,Dominican Republic,85.58,,83.99447105,72.24554417,,,,
1490,DOM,2007,Dominican Republic,85.58,,83.99447105,72.24554417,,,,
1491,DOM,2007,Dominican Republic,85.58,,83.99447105,72.24554417,,,,
1492,DOM,2007,Dominican Republic,85.58,,83.99447105,72.24554417,,,,
1493,DOM,2007,Dominican Republic,85.58,,83.99447105,72.24554417,,,,
1494,DOM,2007,Dominican Republic,85.58,,83.99447105,72.24554417,,,,
1495,DOM,2007,Dominican Republic,85.58,,83.99447105,72.24554417,,,,
1496,DOM,2008,Dominican Republic,86.2,,84.65644709,72.38325256,,,,
1497,DOM,2008,Dominican Republic,86.2,,84.65644709,72.38325256,,,,
1498,DOM,2008,Dominican Republic,86.2,,84.65644709,72.38325256,,,,
1499,DOM,2008,Dominican Republic,86.2,,84.65644709,72.38325256,,,,
1500,DOM,2008,Dominican Republic,86.2,,84.65644709,72.38325256,,,,
1501,DOM,2008,Dominican Republic,86.2,,84.65644709,72.38325256,,,,
1502,DOM,2008,Dominican Republic,86.2,,84.65644709,72.38325256,,,,
1503,DOM,2009,Dominican Republic,86.73,,85.32079067,72.51991101,,,,
1504,DOM,2009,Dominican Republic,86.73,,85.32079067,72.51991101,,,,
1505,DOM,2009,Dominican Republic,86.73,,85.32079067,72.51991101,,,,
1506,DOM,2009,Dominican Republic,86.73,,85.32079067,72.51991101,,,,
1507,DOM,2009,Dominican Republic,86.73,,85.32079067,72.51991101,,,,
1508,DOM,2009,Dominican Republic,86.73,,85.32079067,72.51991101,,,,
1509,DOM,2009,Dominican Republic,86.73,,85.32079067,72.51991101,,,,
1510,DOM,2010,Dominican Republic,87.31,,85.98750179,72.65551953,,,,
1511,DOM,2010,Dominican Republic,87.31,,85.98750179,72.65551953,,,,
1512,DOM,2010,Dominican Republic,87.31,,85.98750179,72.65551953,,,,
1513,DOM,2010,Dominican Republic,87.31,,85.98750179,72.65551953,,,,
1514,DOM,2010,Dominican Republic,87.31,,85.98750179,72.65551953,,,,
1515,DOM,2010,Dominican Republic,87.31,,85.98750179,72.65551953,,,,
1516,DOM,2010,Dominican Republic,87.31,,85.98750179,72.65551953,,,,
1517,DOM,2011,Dominican Republic,87.9,,86.65658046,72.79007812,,,,
1518,DOM,2011,Dominican Republic,87.9,,86.65658046,72.79007812,,,,
1519,DOM,2011,Dominican Republic,87.9,,86.65658046,72.79007812,,,,
1520,DOM,2011,Dominican Republic,87.9,,86.65658046,72.79007812,,,,
1521,DOM,2011,Dominican Republic,87.9,,86.65658046,72.79007812,,,,
1522,DOM,2011,Dominican Republic,87.9,,86.65658046,72.79007812,,,,
1523,DOM,2011,Dominican Republic,87.9,,86.65658046,72.79007812,,,,
1524,DOM,2012,Dominican Republic,88.4,,87.32802667,72.92358677,,,,
1525,DOM,2012,Dominican Republic,88.4,,87.32802667,72.92358677,,,,
1526,DOM,2012,Dominican Republic,88.4,,87.32802667,72.92358677,,,,
1527,DOM,2012,Dominican Republic,88.4,,87.32802667,72.92358677,,,,
1528,DOM,2012,Dominican Republic,88.4,,87.32802667,72.92358677,,,,
1529,DOM,2012,Dominican Republic,88.4,,87.32802667,72.92358677,,,,
1530,DOM,2012,Dominican Republic,88.4,,87.32802667,72.92358677,,,,
1531,DOM,2013,Dominican Republic,88.99,,88.00184041,73.05604549,,,,
1532,DOM,2013,Dominican Republic,88.99,,88.00184041,73.05604549,,,,
1533,DOM,2013,Dominican Republic,88.99,,88.00184041,73.05604549,,,,
1534,DOM,2013,Dominican Republic,88.99,,88.00184041,73.05604549,,,,
1535,DOM,2013,Dominican Republic,88.99,,88.00184041,73.05604549,,,,
1536,DOM,2013,Dominican Republic,88.99,,88.00184041,73.05604549,,,,
1537,DOM,2013,Dominican Republic,88.99,,88.00184041,73.05604549,,,,
1538,DOM,2014,Dominican Republic,89.5,,88.6780217,73.18745427,,,,
1539,DOM,2014,Dominican Republic,89.5,,88.6780217,73.18745427,,,,
1540,DOM,2014,Dominican Republic,89.5,,88.6780217,73.18745427,,,,
1541,DOM,2014,Dominican Republic,89.5,,88.6780217,73.18745427,,,,
1542,DOM,2014,Dominican Republic,89.5,,88.6780217,73.18745427,,,,
1543,DOM,2014,Dominican Republic,89.5,,88.6780217,73.18745427,,,,
1544,DOM,2014,Dominican Republic,89.5,,88.6780217,73.18745427,,,,
1545,DOM,2015,Dominican Republic,89.93,,89.35657053,73.31781311,,,,
1546,DOM,2015,Dominican Republic,89.93,,89.35657053,73.31781311,,,,
1547,DOM,2015,Dominican Republic,89.93,,89.35657053,73.31781311,,,,
1548,DOM,2015,Dominican Republic,89.93,,89.35657053,73.31781311,,,,
1549,DOM,2015,Dominican Republic,89.93,,89.35657053,73.31781311,,,,
1550,DOM,2015,Dominican Republic,89.93,,89.35657053,73.31781311,,,,
1551,DOM,2015,Dominican Republic,89.93,,89.35657053,73.31781311,,,,
1552,DOM,2016,Dominican Republic,90.41,43.0,90.03748691,73.44712202,,,,
1553,DOM,2016,Dominican Republic,90.41,43.0,90.03748691,73.44712202,,,,
1554,DOM,2016,Dominican Republic,90.41,43.0,90.03748691,73.44712202,,,,
1555,DOM,2016,Dominican Republic,90.41,43.0,90.03748691,73.44712202,,,,
1556,DOM,2016,Dominican Republic,90.41,43.0,90.03748691,73.44712202,,,,
1557,DOM,2016,Dominican Republic,90.41,43.0,90.03748691,73.44712202,,,,
1558,DOM,2016,Dominican Republic,90.41,43.0,90.03748691,73.44712202,,,,
1559,DOM,2017,Dominican Republic,,,90.27988909999999,73.57538100000002,,,,
1560,DOM,2017,Dominican Republic,,,90.27988909999999,73.57538100000002,,,,
1561,DOM,2017,Dominican Republic,,,90.27988909999999,73.57538100000002,,,,
1562,DOM,2017,Dominican Republic,,,90.27988909999999,73.57538100000002,,,,
1563,DOM,2017,Dominican Republic,,,90.27988909999999,73.57538100000002,,,,
1564,DOM,2017,Dominican Republic,,,90.27988909999999,73.57538100000002,,,,
1565,DOM,2017,Dominican Republic,,,90.27988909999999,73.57538100000002,,,,
1566,DOM,2018,Dominican Republic,,,,,,,,
1567,DOM,2018,Dominican Republic,,,,,,,,
1568,DOM,2018,Dominican Republic,,,,,,,,
1569,DOM,2018,Dominican Republic,,,,,,,,
1570,DOM,2018,Dominican Republic,,,,,,,,
1571,DOM,2018,Dominican Republic,,,,,,,,
1572,DOM,2018,Dominican Republic,,,,,,,,
1573,DOM,2019,Dominican Republic,,,,,,,,
1574,DOM,2019,Dominican Republic,,,,,,,,
1575,DOM,2019,Dominican Republic,,,,,,,,
1576,DOM,2019,Dominican Republic,,,,,,,,
1577,DOM,2019,Dominican Republic,,,,,,,,
1578,DOM,2019,Dominican Republic,,,,,,,,
1579,DOM,2019,Dominican Republic,,,,,,,,
1580,ECU,2000,Ecuador,87.18,,70.21852328,53.81461931,66.2277773,41.37901087,43.12996489,40.22617876
1581,ECU,2000,Ecuador,87.18,,70.21852328,53.81461931,66.2277773,41.37901087,43.12996489,40.22617876
1582,ECU,2000,Ecuador,87.18,,70.21852328,53.81461931,66.2277773,41.37901087,43.12996489,40.22617876
1583,ECU,2001,Ecuador,87.89,,70.91831651,55.57780634,66.85206548,41.41710381,43.98881449,39.75895749
1584,ECU,2001,Ecuador,87.89,,70.91831651,55.57780634,66.85206548,41.41710381,43.98881449,39.75895749
1585,ECU,2001,Ecuador,87.89,,70.91831651,55.57780634,66.85206548,41.41710381,43.98881449,39.75895749
1586,ECU,2002,Ecuador,88.85,,71.69195348,57.34099337,67.42608728,41.45199210000001,44.84766409,39.29173622
1587,ECU,2002,Ecuador,88.85,,71.69195348,57.34099337,67.42608728,41.45199210000001,44.84766409,39.29173622
1588,ECU,2002,Ecuador,88.85,,71.69195348,57.34099337,67.42608728,41.45199210000001,44.84766409,39.29173622
1589,ECU,2003,Ecuador,89.75,,72.46703354,59.1041804,67.96652440000001,41.48674715,45.70651369,38.82451495
1590,ECU,2003,Ecuador,89.75,,72.46703354,59.1041804,67.96652440000001,41.48674715,45.70651369,38.82451495
1591,ECU,2003,Ecuador,89.75,,72.46703354,59.1041804,67.96652440000001,41.48674715,45.70651369,38.82451495
1592,ECU,2004,Ecuador,90.29,,73.24355668,60.86736743,68.50690701,41.51624986,46.565363299999994,38.35729368
1593,ECU,2004,Ecuador,90.29,,73.24355668,60.86736743,68.50690701,41.51624986,46.565363299999994,38.35729368
1594,ECU,2004,Ecuador,90.29,,73.24355668,60.86736743,68.50690701,41.51624986,46.565363299999994,38.35729368
1595,ECU,2005,Ecuador,90.83,,74.02152289,62.58265911,69.04696552,41.60610158,47.38794626,38.01871984
