,Country Code,Year,Country Name
793,ARM,2013,Armenia
794,ARM,2013,Armenia
795,ARM,2013,Armenia
796,ARM,2014,Armenia
797,ARM,2014,Armenia
798,ARM,2014,Armenia
799,ARM,2014,Armenia
800,ARM,2015,Armenia
801,ARM,2015,Armenia
802,ARM,2015,Armenia
803,ARM,2015,Armenia
804,ARM,2016,Armenia
805,ARM,2016,Armenia
806,ARM,2016,Armenia
807,ARM,2016,Armenia
808,ARM,2017,Armenia
809,ARM,2017,Armenia
810,ARM,2017,Armenia
811,ARM,2017,Armenia
812,ARM,2018,Armenia
813,ARM,2018,Armenia
814,ARM,2018,Armenia
815,ARM,2018,Armenia
816,ARM,2019,Armenia
817,ARM,2019,Armenia
818,ARM,2019,Armenia
819,ARM,2019,Armenia
820,AZE,2000,Azerbaijan
821,AZE,2000,Azerbaijan
822,AZE,2000,Azerbaijan
823,AZE,2000,Azerbaijan
824,AZE,2000,Azerbaijan
825,AZE,2001,Azerbaijan
826,AZE,2001,Azerbaijan
827,AZE,2001,Azerbaijan
828,AZE,2001,Azerbaijan
829,AZE,2001,Azerbaijan
830,AZE,2002,Azerbaijan
831,AZE,2002,Azerbaijan
832,AZE,2002,Azerbaijan
833,AZE,2002,Azerbaijan
834,AZE,2002,Azerbaijan
835,AZE,2003,Azerbaijan
836,AZE,2003,Azerbaijan
837,AZE,2003,Azerbaijan
838,AZE,2003,Azerbaijan
839,AZE,2003,Azerbaijan
840,AZE,2004,Azerbaijan
841,AZE,2004,Azerbaijan
842,AZE,2004,Azerbaijan
843,AZE,2004,Azerbaijan
844,AZE,2004,Azerbaijan
845,AZE,2005,Azerbaijan
846,AZE,2005,Azerbaijan
847,AZE,2005,Azerbaijan
848,AZE,2005,Azerbaijan
849,AZE,2005,Azerbaijan
850,AZE,2006,Azerbaijan
851,AZE,2006,Azerbaijan
852,AZE,2006,Azerbaijan
853,AZE,2006,Azerbaijan
854,AZE,2006,Azerbaijan
855,AZE,2007,Azerbaijan
856,AZE,2007,Azerbaijan
857,AZE,2007,Azerbaijan
858,AZE,2007,Azerbaijan
859,AZE,2007,Azerbaijan
860,AZE,2008,Azerbaijan
861,AZE,2008,Azerbaijan
862,AZE,2008,Azerbaijan
863,AZE,2008,Azerbaijan
864,AZE,2008,Azerbaijan
865,AZE,2009,Azerbaijan
866,AZE,2009,Azerbaijan
867,AZE,2009,Azerbaijan
868,AZE,2009,Azerbaijan
869,AZE,2009,Azerbaijan
870,AZE,2010,Azerbaijan
871,AZE,2010,Azerbaijan
872,AZE,2010,Azerbaijan
873,AZE,2010,Azerbaijan
874,AZE,2010,Azerbaijan
875,AZE,2011,Azerbaijan
876,AZE,2011,Azerbaijan
