,Country Code,Year,Country Name,Military Expenditure (% Of General Government Expenditure),Military Expenditure (% Of Gdp)
193,AFG,2006,Afghanistan,10.36038171,1.896234135
194,AFG,2006,Afghanistan,10.36038171,1.896234135
195,AFG,2006,Afghanistan,10.36038171,1.896234135
196,AFG,2007,Afghanistan,11.94840462,2.566267832
197,AFG,2007,Afghanistan,11.94840462,2.566267832
198,AFG,2007,Afghanistan,11.94840462,2.566267832
199,AFG,2007,Afghanistan,11.94840462,2.566267832
200,AFG,2007,Afghanistan,11.94840462,2.566267832
201,AFG,2007,Afghanistan,11.94840462,2.566267832
202,AFG,2007,Afghanistan,11.94840462,2.566267832
203,AFG,2007,Afghanistan,11.94840462,2.566267832
204,AFG,2007,Afghanistan,11.94840462,2.566267832
205,AFG,2007,Afghanistan,11.94840462,2.566267832
206,AFG,2007,Afghanistan,11.94840462,2.566267832
207,AFG,2007,Afghanistan,11.94840462,2.566267832
208,AFG,2007,Afghanistan,11.94840462,2.566267832
209,AFG,2007,Afghanistan,11.94840462,2.566267832
210,AFG,2007,Afghanistan,11.94840462,2.566267832
211,AFG,2007,Afghanistan,11.94840462,2.566267832
212,AFG,2007,Afghanistan,11.94840462,2.566267832
213,AFG,2007,Afghanistan,11.94840462,2.566267832
214,AFG,2007,Afghanistan,11.94840462,2.566267832
215,AFG,2007,Afghanistan,11.94840462,2.566267832
216,AFG,2007,Afghanistan,11.94840462,2.566267832
217,AFG,2007,Afghanistan,11.94840462,2.566267832
218,AFG,2007,Afghanistan,11.94840462,2.566267832
219,AFG,2007,Afghanistan,11.94840462,2.566267832
220,AFG,2007,Afghanistan,11.94840462,2.566267832
221,AFG,2007,Afghanistan,11.94840462,2.566267832
222,AFG,2007,Afghanistan,11.94840462,2.566267832
223,AFG,2007,Afghanistan,11.94840462,2.566267832
224,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
225,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
226,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
227,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
228,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
229,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
230,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
231,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
232,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
233,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
234,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
235,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
236,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
237,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
238,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
239,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
240,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
241,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
242,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
243,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
244,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
245,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
246,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
247,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
248,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
249,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
250,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
251,AFG,2008,Afghanistan,11.16540879,2.3355471430000003
252,AFG,2009,Afghanistan,9.860389375,2.08741267
253,AFG,2009,Afghanistan,9.860389375,2.08741267
254,AFG,2009,Afghanistan,9.860389375,2.08741267
255,AFG,2009,Afghanistan,9.860389375,2.08741267
256,AFG,2009,Afghanistan,9.860389375,2.08741267
257,AFG,2009,Afghanistan,9.860389375,2.08741267
258,AFG,2009,Afghanistan,9.860389375,2.08741267
259,AFG,2009,Afghanistan,9.860389375,2.08741267
260,AFG,2009,Afghanistan,9.860389375,2.08741267
261,AFG,2009,Afghanistan,9.860389375,2.08741267
262,AFG,2009,Afghanistan,9.860389375,2.08741267
263,AFG,2009,Afghanistan,9.860389375,2.08741267
264,AFG,2009,Afghanistan,9.860389375,2.08741267
265,AFG,2009,Afghanistan,9.860389375,2.08741267
266,AFG,2009,Afghanistan,9.860389375,2.08741267
267,AFG,2009,Afghanistan,9.860389375,2.08741267
268,AFG,2009,Afghanistan,9.860389375,2.08741267
269,AFG,2009,Afghanistan,9.860389375,2.08741267
270,AFG,2009,Afghanistan,9.860389375,2.08741267
271,AFG,2009,Afghanistan,9.860389375,2.08741267
272,AFG,2009,Afghanistan,9.860389375,2.08741267
273,AFG,2009,Afghanistan,9.860389375,2.08741267
274,AFG,2009,Afghanistan,9.860389375,2.08741267
275,AFG,2009,Afghanistan,9.860389375,2.08741267
276,AFG,2009,Afghanistan,9.860389375,2.08741267
277,AFG,2009,Afghanistan,9.860389375,2.08741267
278,AFG,2009,Afghanistan,9.860389375,2.08741267
279,AFG,2009,Afghanistan,9.860389375,2.08741267
280,AFG,2010,Afghanistan,9.354596133,1.945836535
281,AFG,2010,Afghanistan,9.354596133,1.945836535
282,AFG,2010,Afghanistan,9.354596133,1.945836535
283,AFG,2010,Afghanistan,9.354596133,1.945836535
284,AFG,2010,Afghanistan,9.354596133,1.945836535
285,AFG,2010,Afghanistan,9.354596133,1.945836535
286,AFG,2010,Afghanistan,9.354596133,1.945836535
287,AFG,2010,Afghanistan,9.354596133,1.945836535
288,AFG,2010,Afghanistan,9.354596133,1.945836535
289,AFG,2010,Afghanistan,9.354596133,1.945836535
290,AFG,2010,Afghanistan,9.354596133,1.945836535
291,AFG,2010,Afghanistan,9.354596133,1.945836535
292,AFG,2010,Afghanistan,9.354596133,1.945836535
293,AFG,2010,Afghanistan,9.354596133,1.945836535
294,AFG,2010,Afghanistan,9.354596133,1.945836535
295,AFG,2010,Afghanistan,9.354596133,1.945836535
296,AFG,2010,Afghanistan,9.354596133,1.945836535
297,AFG,2010,Afghanistan,9.354596133,1.945836535
298,AFG,2010,Afghanistan,9.354596133,1.945836535
299,AFG,2010,Afghanistan,9.354596133,1.945836535
300,AFG,2010,Afghanistan,9.354596133,1.945836535
301,AFG,2010,Afghanistan,9.354596133,1.945836535
302,AFG,2010,Afghanistan,9.354596133,1.945836535
303,AFG,2010,Afghanistan,9.354596133,1.945836535
304,AFG,2010,Afghanistan,9.354596133,1.945836535
305,AFG,2010,Afghanistan,9.354596133,1.945836535
306,AFG,2010,Afghanistan,9.354596133,1.945836535
307,AFG,2010,Afghanistan,9.354596133,1.945836535
308,AFG,2011,Afghanistan,8.302760046,1.821346485
309,AFG,2011,Afghanistan,8.302760046,1.821346485
310,AFG,2011,Afghanistan,8.302760046,1.821346485
311,AFG,2011,Afghanistan,8.302760046,1.821346485
312,AFG,2011,Afghanistan,8.302760046,1.821346485
313,AFG,2011,Afghanistan,8.302760046,1.821346485
314,AFG,2011,Afghanistan,8.302760046,1.821346485
315,AFG,2011,Afghanistan,8.302760046,1.821346485
316,AFG,2011,Afghanistan,8.302760046,1.821346485
317,AFG,2011,Afghanistan,8.302760046,1.821346485
318,AFG,2011,Afghanistan,8.302760046,1.821346485
319,AFG,2011,Afghanistan,8.302760046,1.821346485
320,AFG,2011,Afghanistan,8.302760046,1.821346485
321,AFG,2011,Afghanistan,8.302760046,1.821346485
322,AFG,2011,Afghanistan,8.302760046,1.821346485
323,AFG,2011,Afghanistan,8.302760046,1.821346485
324,AFG,2011,Afghanistan,8.302760046,1.821346485
325,AFG,2011,Afghanistan,8.302760046,1.821346485
326,AFG,2011,Afghanistan,8.302760046,1.821346485
327,AFG,2011,Afghanistan,8.302760046,1.821346485
328,AFG,2011,Afghanistan,8.302760046,1.821346485
329,AFG,2011,Afghanistan,8.302760046,1.821346485
330,AFG,2011,Afghanistan,8.302760046,1.821346485
331,AFG,2011,Afghanistan,8.302760046,1.821346485
332,AFG,2011,Afghanistan,8.302760046,1.821346485
333,AFG,2011,Afghanistan,8.302760046,1.821346485
334,AFG,2011,Afghanistan,8.302760046,1.821346485
335,AFG,2011,Afghanistan,8.302760046,1.821346485
336,AFG,2012,Afghanistan,4.696372865,1.175416582
337,AFG,2012,Afghanistan,4.696372865,1.175416582
338,AFG,2012,Afghanistan,4.696372865,1.175416582
339,AFG,2012,Afghanistan,4.696372865,1.175416582
340,AFG,2012,Afghanistan,4.696372865,1.175416582
341,AFG,2012,Afghanistan,4.696372865,1.175416582
342,AFG,2012,Afghanistan,4.696372865,1.175416582
343,AFG,2012,Afghanistan,4.696372865,1.175416582
344,AFG,2012,Afghanistan,4.696372865,1.175416582
345,AFG,2012,Afghanistan,4.696372865,1.175416582
346,AFG,2012,Afghanistan,4.696372865,1.175416582
347,AFG,2012,Afghanistan,4.696372865,1.175416582
348,AFG,2012,Afghanistan,4.696372865,1.175416582
349,AFG,2012,Afghanistan,4.696372865,1.175416582
350,AFG,2012,Afghanistan,4.696372865,1.175416582
351,AFG,2012,Afghanistan,4.696372865,1.175416582
352,AFG,2012,Afghanistan,4.696372865,1.175416582
353,AFG,2012,Afghanistan,4.696372865,1.175416582
354,AFG,2012,Afghanistan,4.696372865,1.175416582
355,AFG,2012,Afghanistan,4.696372865,1.175416582
356,AFG,2012,Afghanistan,4.696372865,1.175416582
357,AFG,2012,Afghanistan,4.696372865,1.175416582
358,AFG,2012,Afghanistan,4.696372865,1.175416582
359,AFG,2012,Afghanistan,4.696372865,1.175416582
360,AFG,2012,Afghanistan,4.696372865,1.175416582
361,AFG,2012,Afghanistan,4.696372865,1.175416582
362,AFG,2012,Afghanistan,4.696372865,1.175416582
363,AFG,2012,Afghanistan,4.696372865,1.175416582
364,AFG,2013,Afghanistan,4.311764354,1.076949847
365,AFG,2013,Afghanistan,4.311764354,1.076949847
366,AFG,2013,Afghanistan,4.311764354,1.076949847
367,AFG,2013,Afghanistan,4.311764354,1.076949847
368,AFG,2013,Afghanistan,4.311764354,1.076949847
369,AFG,2013,Afghanistan,4.311764354,1.076949847
370,AFG,2013,Afghanistan,4.311764354,1.076949847
371,AFG,2013,Afghanistan,4.311764354,1.076949847
372,AFG,2013,Afghanistan,4.311764354,1.076949847
373,AFG,2013,Afghanistan,4.311764354,1.076949847
374,AFG,2013,Afghanistan,4.311764354,1.076949847
375,AFG,2013,Afghanistan,4.311764354,1.076949847
376,AFG,2013,Afghanistan,4.311764354,1.076949847
377,AFG,2013,Afghanistan,4.311764354,1.076949847
378,AFG,2013,Afghanistan,4.311764354,1.076949847
379,AFG,2013,Afghanistan,4.311764354,1.076949847
380,AFG,2013,Afghanistan,4.311764354,1.076949847
381,AFG,2013,Afghanistan,4.311764354,1.076949847
382,AFG,2013,Afghanistan,4.311764354,1.076949847
383,AFG,2013,Afghanistan,4.311764354,1.076949847
384,AFG,2013,Afghanistan,4.311764354,1.076949847
385,AFG,2013,Afghanistan,4.311764354,1.076949847
386,AFG,2013,Afghanistan,4.311764354,1.076949847
387,AFG,2013,Afghanistan,4.311764354,1.076949847
388,AFG,2013,Afghanistan,4.311764354,1.076949847
389,AFG,2013,Afghanistan,4.311764354,1.076949847
390,AFG,2013,Afghanistan,4.311764354,1.076949847
391,AFG,2013,Afghanistan,4.311764354,1.076949847
392,AFG,2014,Afghanistan,5.10979266,1.298012999
393,AFG,2014,Afghanistan,5.10979266,1.298012999
394,AFG,2014,Afghanistan,5.10979266,1.298012999
395,AFG,2014,Afghanistan,5.10979266,1.298012999
396,AFG,2014,Afghanistan,5.10979266,1.298012999
397,AFG,2014,Afghanistan,5.10979266,1.298012999
398,AFG,2014,Afghanistan,5.10979266,1.298012999
399,AFG,2014,Afghanistan,5.10979266,1.298012999
400,AFG,2014,Afghanistan,5.10979266,1.298012999
401,AFG,2014,Afghanistan,5.10979266,1.298012999
402,AFG,2014,Afghanistan,5.10979266,1.298012999
403,AFG,2014,Afghanistan,5.10979266,1.298012999
404,AFG,2014,Afghanistan,5.10979266,1.298012999
405,AFG,2014,Afghanistan,5.10979266,1.298012999
406,AFG,2014,Afghanistan,5.10979266,1.298012999
407,AFG,2014,Afghanistan,5.10979266,1.298012999
408,AFG,2014,Afghanistan,5.10979266,1.298012999
409,AFG,2014,Afghanistan,5.10979266,1.298012999
410,AFG,2014,Afghanistan,5.10979266,1.298012999
411,AFG,2014,Afghanistan,5.10979266,1.298012999
412,AFG,2014,Afghanistan,5.10979266,1.298012999
413,AFG,2014,Afghanistan,5.10979266,1.298012999
414,AFG,2014,Afghanistan,5.10979266,1.298012999
415,AFG,2014,Afghanistan,5.10979266,1.298012999
416,AFG,2014,Afghanistan,5.10979266,1.298012999
417,AFG,2014,Afghanistan,5.10979266,1.298012999
418,AFG,2014,Afghanistan,5.10979266,1.298012999
419,AFG,2014,Afghanistan,5.10979266,1.298012999
420,AFG,2015,Afghanistan,3.833142187,0.993454695
421,AFG,2015,Afghanistan,3.833142187,0.993454695
422,AFG,2015,Afghanistan,3.833142187,0.993454695
423,AFG,2015,Afghanistan,3.833142187,0.993454695
424,AFG,2015,Afghanistan,3.833142187,0.993454695
425,AFG,2015,Afghanistan,3.833142187,0.993454695
426,AFG,2015,Afghanistan,3.833142187,0.993454695
427,AFG,2015,Afghanistan,3.833142187,0.993454695
428,AFG,2015,Afghanistan,3.833142187,0.993454695
429,AFG,2015,Afghanistan,3.833142187,0.993454695
430,AFG,2015,Afghanistan,3.833142187,0.993454695
431,AFG,2015,Afghanistan,3.833142187,0.993454695
432,AFG,2015,Afghanistan,3.833142187,0.993454695
433,AFG,2015,Afghanistan,3.833142187,0.993454695
434,AFG,2015,Afghanistan,3.833142187,0.993454695
435,AFG,2015,Afghanistan,3.833142187,0.993454695
436,AFG,2015,Afghanistan,3.833142187,0.993454695
437,AFG,2015,Afghanistan,3.833142187,0.993454695
438,AFG,2015,Afghanistan,3.833142187,0.993454695
439,AFG,2015,Afghanistan,3.833142187,0.993454695
440,AFG,2015,Afghanistan,3.833142187,0.993454695
441,AFG,2015,Afghanistan,3.833142187,0.993454695
442,AFG,2015,Afghanistan,3.833142187,0.993454695
443,AFG,2015,Afghanistan,3.833142187,0.993454695
444,AFG,2015,Afghanistan,3.833142187,0.993454695
445,AFG,2015,Afghanistan,3.833142187,0.993454695
446,AFG,2015,Afghanistan,3.833142187,0.993454695
447,AFG,2015,Afghanistan,3.833142187,0.993454695
448,AFG,2016,Afghanistan,3.680251052,0.955493294
449,AFG,2016,Afghanistan,3.680251052,0.955493294
450,AFG,2016,Afghanistan,3.680251052,0.955493294
451,AFG,2016,Afghanistan,3.680251052,0.955493294
452,AFG,2016,Afghanistan,3.680251052,0.955493294
453,AFG,2016,Afghanistan,3.680251052,0.955493294
454,AFG,2016,Afghanistan,3.680251052,0.955493294
455,AFG,2016,Afghanistan,3.680251052,0.955493294
456,AFG,2016,Afghanistan,3.680251052,0.955493294
457,AFG,2016,Afghanistan,3.680251052,0.955493294
458,AFG,2016,Afghanistan,3.680251052,0.955493294
459,AFG,2016,Afghanistan,3.680251052,0.955493294
460,AFG,2016,Afghanistan,3.680251052,0.955493294
461,AFG,2016,Afghanistan,3.680251052,0.955493294
462,AFG,2016,Afghanistan,3.680251052,0.955493294
463,AFG,2016,Afghanistan,3.680251052,0.955493294
464,AFG,2016,Afghanistan,3.680251052,0.955493294
465,AFG,2016,Afghanistan,3.680251052,0.955493294
466,AFG,2016,Afghanistan,3.680251052,0.955493294
467,AFG,2016,Afghanistan,3.680251052,0.955493294
468,AFG,2016,Afghanistan,3.680251052,0.955493294
469,AFG,2016,Afghanistan,3.680251052,0.955493294
470,AFG,2016,Afghanistan,3.680251052,0.955493294
471,AFG,2016,Afghanistan,3.680251052,0.955493294
472,AFG,2016,Afghanistan,3.680251052,0.955493294
473,AFG,2016,Afghanistan,3.680251052,0.955493294
474,AFG,2016,Afghanistan,3.680251052,0.955493294
475,AFG,2016,Afghanistan,3.680251052,0.955493294
476,AFG,2017,Afghanistan,3.65259209,0.943963492
477,AFG,2017,Afghanistan,3.65259209,0.943963492
478,AFG,2017,Afghanistan,3.65259209,0.943963492
479,AFG,2017,Afghanistan,3.65259209,0.943963492
480,AFG,2017,Afghanistan,3.65259209,0.943963492
481,AFG,2017,Afghanistan,3.65259209,0.943963492
482,AFG,2017,Afghanistan,3.65259209,0.943963492
483,AFG,2017,Afghanistan,3.65259209,0.943963492
484,AFG,2017,Afghanistan,3.65259209,0.943963492
485,AFG,2017,Afghanistan,3.65259209,0.943963492
486,AFG,2017,Afghanistan,3.65259209,0.943963492
487,AFG,2017,Afghanistan,3.65259209,0.943963492
488,AFG,2017,Afghanistan,3.65259209,0.943963492
489,AFG,2017,Afghanistan,3.65259209,0.943963492
490,AFG,2017,Afghanistan,3.65259209,0.943963492
491,AFG,2017,Afghanistan,3.65259209,0.943963492
492,AFG,2017,Afghanistan,3.65259209,0.943963492
493,AFG,2017,Afghanistan,3.65259209,0.943963492
494,AFG,2017,Afghanistan,3.65259209,0.943963492
495,AFG,2017,Afghanistan,3.65259209,0.943963492
496,AFG,2017,Afghanistan,3.65259209,0.943963492
497,AFG,2017,Afghanistan,3.65259209,0.943963492
498,AFG,2017,Afghanistan,3.65259209,0.943963492
499,AFG,2017,Afghanistan,3.65259209,0.943963492
500,AFG,2017,Afghanistan,3.65259209,0.943963492
501,AFG,2017,Afghanistan,3.65259209,0.943963492
502,AFG,2017,Afghanistan,3.65259209,0.943963492
503,AFG,2017,Afghanistan,3.65259209,0.943963492
504,AFG,2018,Afghanistan,3.721788053,0.984560504
505,AFG,2018,Afghanistan,3.721788053,0.984560504
506,AFG,2018,Afghanistan,3.721788053,0.984560504
507,AFG,2018,Afghanistan,3.721788053,0.984560504
508,AFG,2018,Afghanistan,3.721788053,0.984560504
509,AFG,2018,Afghanistan,3.721788053,0.984560504
510,AFG,2018,Afghanistan,3.721788053,0.984560504
511,AFG,2018,Afghanistan,3.721788053,0.984560504
512,AFG,2018,Afghanistan,3.721788053,0.984560504
513,AFG,2018,Afghanistan,3.721788053,0.984560504
514,AFG,2018,Afghanistan,3.721788053,0.984560504
515,AFG,2018,Afghanistan,3.721788053,0.984560504
516,AFG,2018,Afghanistan,3.721788053,0.984560504
517,AFG,2018,Afghanistan,3.721788053,0.984560504
518,AFG,2018,Afghanistan,3.721788053,0.984560504
519,AFG,2018,Afghanistan,3.721788053,0.984560504
520,AFG,2018,Afghanistan,3.721788053,0.984560504
521,AFG,2018,Afghanistan,3.721788053,0.984560504
522,AFG,2018,Afghanistan,3.721788053,0.984560504
523,AFG,2018,Afghanistan,3.721788053,0.984560504
524,AFG,2018,Afghanistan,3.721788053,0.984560504
525,AFG,2018,Afghanistan,3.721788053,0.984560504
526,AFG,2018,Afghanistan,3.721788053,0.984560504
527,AFG,2018,Afghanistan,3.721788053,0.984560504
528,AFG,2018,Afghanistan,3.721788053,0.984560504
529,AFG,2018,Afghanistan,3.721788053,0.984560504
530,AFG,2018,Afghanistan,3.721788053,0.984560504
