,Country Code,Year,Country Name,"Access To Electricity, Rural (% Of Rural Population)"
2585,JAM,2001,Jamaica,82.26559857
2586,JAM,2002,Jamaica,80.16178123
2587,JAM,2003,Jamaica,80.52703881
2588,JAM,2004,Jamaica,81.48163727
2589,JAM,2005,Jamaica,82.36151663
2590,JAM,2006,Jamaica,83.18632235
2591,JAM,2007,Jamaica,83.9851914
2592,JAM,2008,Jamaica,83.41558951
2593,JAM,2009,Jamaica,85.62143824
2594,JAM,2010,Jamaica,88.01739124
2595,JAM,2011,Jamaica,84.53065088
2596,JAM,2012,Jamaica,88.16529082
2597,JAM,2013,Jamaica,90.68543419
2598,JAM,2014,Jamaica,89.15355958
2599,JAM,2015,Jamaica,91.13657963
2600,JAM,2016,Jamaica,93.89140428
2601,JAM,2017,Jamaica,95.66468742
2602,JAM,2018,Jamaica,97.59346904
2603,JAM,2019,Jamaica,
2604,JOR,2000,Jordan,95.36730097
2605,JOR,2000,Jordan,95.36730097
2606,JOR,2000,Jordan,95.36730097
2607,JOR,2000,Jordan,95.36730097
2608,JOR,2000,Jordan,95.36730097
2609,JOR,2000,Jordan,95.36730097
2610,JOR,2000,Jordan,95.36730097
2611,JOR,2001,Jordan,95.91276318
2612,JOR,2001,Jordan,95.91276318
2613,JOR,2001,Jordan,95.91276318
2614,JOR,2001,Jordan,95.91276318
2615,JOR,2001,Jordan,95.91276318
2616,JOR,2001,Jordan,95.91276318
2617,JOR,2001,Jordan,95.91276318
2618,JOR,2002,Jordan,98.77851127
2619,JOR,2002,Jordan,98.77851127
2620,JOR,2002,Jordan,98.77851127
2621,JOR,2002,Jordan,98.77851127
2622,JOR,2002,Jordan,98.77851127
2623,JOR,2002,Jordan,98.77851127
2624,JOR,2002,Jordan,98.77851127
2625,JOR,2003,Jordan,96.72612322
2626,JOR,2003,Jordan,96.72612322
2627,JOR,2003,Jordan,96.72612322
2628,JOR,2003,Jordan,96.72612322
2629,JOR,2003,Jordan,96.72612322
2630,JOR,2003,Jordan,96.72612322
2631,JOR,2003,Jordan,96.72612322
2632,JOR,2004,Jordan,98.01131066
2633,JOR,2004,Jordan,98.01131066
2634,JOR,2004,Jordan,98.01131066
2635,JOR,2004,Jordan,98.01131066
2636,JOR,2004,Jordan,98.01131066
2637,JOR,2004,Jordan,98.01131066
2638,JOR,2004,Jordan,98.01131066
2639,JOR,2005,Jordan,96.72666281
2640,JOR,2005,Jordan,96.72666281
2641,JOR,2005,Jordan,96.72666281
2642,JOR,2005,Jordan,96.72666281
2643,JOR,2005,Jordan,96.72666281
2644,JOR,2005,Jordan,96.72666281
2645,JOR,2005,Jordan,96.72666281
2646,JOR,2006,Jordan,94.38439648
2647,JOR,2006,Jordan,94.38439648
2648,JOR,2006,Jordan,94.38439648
2649,JOR,2006,Jordan,94.38439648
2650,JOR,2006,Jordan,94.38439648
2651,JOR,2006,Jordan,94.38439648
2652,JOR,2006,Jordan,94.38439648
2653,JOR,2007,Jordan,97.86550538
2654,JOR,2007,Jordan,97.86550538
2655,JOR,2007,Jordan,97.86550538
2656,JOR,2007,Jordan,97.86550538
2657,JOR,2007,Jordan,97.86550538
2658,JOR,2007,Jordan,97.86550538
2659,JOR,2007,Jordan,97.86550538
2660,JOR,2008,Jordan,93.3292361
2661,JOR,2008,Jordan,93.3292361
2662,JOR,2008,Jordan,93.3292361
2663,JOR,2008,Jordan,93.3292361
2664,JOR,2008,Jordan,93.3292361
2665,JOR,2008,Jordan,93.3292361
2666,JOR,2008,Jordan,93.3292361
2667,JOR,2009,Jordan,98.27303591
2668,JOR,2009,Jordan,98.27303591
2669,JOR,2009,Jordan,98.27303591
2670,JOR,2009,Jordan,98.27303591
2671,JOR,2009,Jordan,98.27303591
2672,JOR,2009,Jordan,98.27303591
2673,JOR,2009,Jordan,98.27303591
2674,JOR,2010,Jordan,92.57828377
2675,JOR,2010,Jordan,92.57828377
2676,JOR,2010,Jordan,92.57828377
2677,JOR,2010,Jordan,92.57828377
2678,JOR,2010,Jordan,92.57828377
2679,JOR,2010,Jordan,92.57828377
2680,JOR,2010,Jordan,92.57828377
2681,JOR,2011,Jordan,94.06055752
2682,JOR,2011,Jordan,94.06055752
2683,JOR,2011,Jordan,94.06055752
2684,JOR,2011,Jordan,94.06055752
2685,JOR,2011,Jordan,94.06055752
2686,JOR,2011,Jordan,94.06055752
2687,JOR,2011,Jordan,94.06055752
2688,JOR,2012,Jordan,99.5
2689,JOR,2012,Jordan,99.5
2690,JOR,2012,Jordan,99.5
2691,JOR,2012,Jordan,99.5
2692,JOR,2012,Jordan,99.5
2693,JOR,2012,Jordan,99.5
2694,JOR,2012,Jordan,99.5
2695,JOR,2013,Jordan,94.28121447
2696,JOR,2013,Jordan,94.28121447
2697,JOR,2013,Jordan,94.28121447
2698,JOR,2013,Jordan,94.28121447
2699,JOR,2013,Jordan,94.28121447
2700,JOR,2013,Jordan,94.28121447
2701,JOR,2013,Jordan,94.28121447
2702,JOR,2014,Jordan,95.82106065
2703,JOR,2014,Jordan,95.82106065
2704,JOR,2014,Jordan,95.82106065
2705,JOR,2014,Jordan,95.82106065
2706,JOR,2014,Jordan,95.82106065
2707,JOR,2014,Jordan,95.82106065
2708,JOR,2014,Jordan,95.82106065
2709,JOR,2015,Jordan,98.1714194
2710,JOR,2015,Jordan,98.1714194
2711,JOR,2015,Jordan,98.1714194
2712,JOR,2015,Jordan,98.1714194
2713,JOR,2015,Jordan,98.1714194
2714,JOR,2015,Jordan,98.1714194
2715,JOR,2015,Jordan,98.1714194
2716,JOR,2016,Jordan,99.2546592
2717,JOR,2016,Jordan,99.2546592
2718,JOR,2016,Jordan,99.2546592
2719,JOR,2016,Jordan,99.2546592
2720,JOR,2016,Jordan,99.2546592
2721,JOR,2016,Jordan,99.2546592
2722,JOR,2016,Jordan,99.2546592
2723,JOR,2017,Jordan,100.0
2724,JOR,2017,Jordan,100.0
2725,JOR,2017,Jordan,100.0
2726,JOR,2017,Jordan,100.0
2727,JOR,2017,Jordan,100.0
2728,JOR,2017,Jordan,100.0
2729,JOR,2017,Jordan,100.0
2730,JOR,2018,Jordan,98.89147575
2731,JOR,2018,Jordan,98.89147575
2732,JOR,2018,Jordan,98.89147575
2733,JOR,2018,Jordan,98.89147575
2734,JOR,2018,Jordan,98.89147575
2735,JOR,2018,Jordan,98.89147575
2736,JOR,2018,Jordan,98.89147575
2737,JOR,2019,Jordan,
2738,JOR,2019,Jordan,
2739,JOR,2019,Jordan,
2740,JOR,2019,Jordan,
2741,JOR,2019,Jordan,
2742,JOR,2019,Jordan,
2743,JOR,2019,Jordan,
2744,KAZ,2000,Kazakhstan,98.38269368
2745,KAZ,2000,Kazakhstan,98.38269368
2746,KAZ,2000,Kazakhstan,98.38269368
2747,KAZ,2000,Kazakhstan,98.38269368
2748,KAZ,2001,Kazakhstan,98.65361176
2749,KAZ,2001,Kazakhstan,98.65361176
2750,KAZ,2001,Kazakhstan,98.65361176
2751,KAZ,2001,Kazakhstan,98.65361176
2752,KAZ,2002,Kazakhstan,98.88868627
2753,KAZ,2002,Kazakhstan,98.88868627
2754,KAZ,2002,Kazakhstan,98.88868627
2755,KAZ,2002,Kazakhstan,98.88868627
2756,KAZ,2003,Kazakhstan,99.06812292
2757,KAZ,2003,Kazakhstan,99.06812292
2758,KAZ,2003,Kazakhstan,99.06812292
2759,KAZ,2003,Kazakhstan,99.06812292
2760,KAZ,2004,Kazakhstan,99.17192837
2761,KAZ,2004,Kazakhstan,99.17192837
2762,KAZ,2004,Kazakhstan,99.17192837
2763,KAZ,2004,Kazakhstan,99.17192837
2764,KAZ,2005,Kazakhstan,99.18861345
2765,KAZ,2005,Kazakhstan,99.18861345
2766,KAZ,2005,Kazakhstan,99.18861345
2767,KAZ,2005,Kazakhstan,99.18861345
2768,KAZ,2006,Kazakhstan,99.68573464
2769,KAZ,2006,Kazakhstan,99.68573464
2770,KAZ,2006,Kazakhstan,99.68573464
2771,KAZ,2006,Kazakhstan,99.68573464
2772,KAZ,2007,Kazakhstan,99.06123181
2773,KAZ,2007,Kazakhstan,99.06123181
2774,KAZ,2007,Kazakhstan,99.06123181
2775,KAZ,2007,Kazakhstan,99.06123181
2776,KAZ,2008,Kazakhstan,98.98098753
2777,KAZ,2008,Kazakhstan,98.98098753
2778,KAZ,2008,Kazakhstan,98.98098753
2779,KAZ,2008,Kazakhstan,98.98098753
2780,KAZ,2009,Kazakhstan,100.0
2781,KAZ,2009,Kazakhstan,100.0
2782,KAZ,2009,Kazakhstan,100.0
2783,KAZ,2009,Kazakhstan,100.0
2784,KAZ,2010,Kazakhstan,98.97211725
2785,KAZ,2010,Kazakhstan,98.97211725
2786,KAZ,2010,Kazakhstan,98.97211725
2787,KAZ,2010,Kazakhstan,98.97211725
2788,KAZ,2011,Kazakhstan,99.57135341
2789,KAZ,2011,Kazakhstan,99.57135341
2790,KAZ,2011,Kazakhstan,99.57135341
2791,KAZ,2011,Kazakhstan,99.57135341
2792,KAZ,2012,Kazakhstan,99.52234531
2793,KAZ,2012,Kazakhstan,99.52234531
2794,KAZ,2012,Kazakhstan,99.52234531
2795,KAZ,2012,Kazakhstan,99.52234531
2796,KAZ,2013,Kazakhstan,99.77719624
2797,KAZ,2013,Kazakhstan,99.77719624
2798,KAZ,2013,Kazakhstan,99.77719624
2799,KAZ,2013,Kazakhstan,99.77719624
2800,KAZ,2014,Kazakhstan,99.94463253
2801,KAZ,2014,Kazakhstan,99.94463253
2802,KAZ,2014,Kazakhstan,99.94463253
2803,KAZ,2014,Kazakhstan,99.94463253
2804,KAZ,2015,Kazakhstan,100.0
2805,KAZ,2015,Kazakhstan,100.0
2806,KAZ,2015,Kazakhstan,100.0
2807,KAZ,2015,Kazakhstan,100.0
2808,KAZ,2016,Kazakhstan,100.0
2809,KAZ,2016,Kazakhstan,100.0
2810,KAZ,2016,Kazakhstan,100.0
2811,KAZ,2016,Kazakhstan,100.0
2812,KAZ,2017,Kazakhstan,100.0
2813,KAZ,2017,Kazakhstan,100.0
2814,KAZ,2017,Kazakhstan,100.0
2815,KAZ,2017,Kazakhstan,100.0
2816,KAZ,2018,Kazakhstan,100.0
2817,KAZ,2018,Kazakhstan,100.0
2818,KAZ,2018,Kazakhstan,100.0
2819,KAZ,2018,Kazakhstan,100.0
2820,KAZ,2019,Kazakhstan,
2821,KAZ,2019,Kazakhstan,
2822,KAZ,2019,Kazakhstan,
2823,KAZ,2019,Kazakhstan,
2824,KEN,2000,Kenya,6.712608247
2825,KEN,2000,Kenya,6.712608247
2826,KEN,2000,Kenya,6.712608247
2827,KEN,2000,Kenya,6.712608247
2828,KEN,2001,Kenya,8.880215841
2829,KEN,2001,Kenya,8.880215841
2830,KEN,2001,Kenya,8.880215841
2831,KEN,2001,Kenya,8.880215841
2832,KEN,2002,Kenya,11.03294715
2833,KEN,2002,Kenya,11.03294715
2834,KEN,2002,Kenya,11.03294715
2835,KEN,2002,Kenya,11.03294715
2836,KEN,2003,Kenya,6.937336857000001
2837,KEN,2003,Kenya,6.937336857000001
2838,KEN,2003,Kenya,6.937336857000001
2839,KEN,2003,Kenya,6.937336857000001
2840,KEN,2004,Kenya,15.26277651
2841,KEN,2004,Kenya,15.26277651
2842,KEN,2004,Kenya,15.26277651
2843,KEN,2004,Kenya,15.26277651
2844,KEN,2005,Kenya,17.32861567
2845,KEN,2005,Kenya,17.32861567
2846,KEN,2005,Kenya,17.32861567
2847,KEN,2005,Kenya,17.32861567
2848,KEN,2006,Kenya,19.37098706
2849,KEN,2006,Kenya,19.37098706
2850,KEN,2006,Kenya,19.37098706
2851,KEN,2006,Kenya,19.37098706
2852,KEN,2007,Kenya,21.40551315
2853,KEN,2007,Kenya,21.40551315
2854,KEN,2007,Kenya,21.40551315
2855,KEN,2007,Kenya,21.40551315
2856,KEN,2008,Kenya,23.44820058
2857,KEN,2008,Kenya,23.44820058
2858,KEN,2008,Kenya,23.44820058
2859,KEN,2008,Kenya,23.44820058
2860,KEN,2009,Kenya,10.1435263
2861,KEN,2009,Kenya,10.1435263
2862,KEN,2009,Kenya,10.1435263
2863,KEN,2009,Kenya,10.1435263
2864,KEN,2010,Kenya,7.172248182000001
2865,KEN,2010,Kenya,7.172248182000001
2866,KEN,2010,Kenya,7.172248182000001
2867,KEN,2010,Kenya,7.172248182000001
2868,KEN,2011,Kenya,29.79183585
2869,KEN,2011,Kenya,29.79183585
2870,KEN,2011,Kenya,29.79183585
2871,KEN,2011,Kenya,29.79183585
2872,KEN,2012,Kenya,32.02737115
2873,KEN,2012,Kenya,32.02737115
2874,KEN,2012,Kenya,32.02737115
2875,KEN,2012,Kenya,32.02737115
2876,KEN,2013,Kenya,34.32588075
2877,KEN,2013,Kenya,34.32588075
2878,KEN,2013,Kenya,34.32588075
2879,KEN,2013,Kenya,34.32588075
2880,KEN,2014,Kenya,25.07232805
2881,KEN,2014,Kenya,25.07232805
2882,KEN,2014,Kenya,25.07232805
2883,KEN,2014,Kenya,25.07232805
2884,KEN,2015,Kenya,29.00258597
2885,KEN,2015,Kenya,29.00258597
2886,KEN,2015,Kenya,29.00258597
2887,KEN,2015,Kenya,29.00258597
2888,KEN,2016,Kenya,61.09008712
2889,KEN,2016,Kenya,61.09008712
2890,KEN,2016,Kenya,61.09008712
2891,KEN,2016,Kenya,61.09008712
2892,KEN,2017,Kenya,57.30622844
2893,KEN,2017,Kenya,57.30622844
2894,KEN,2017,Kenya,57.30622844
2895,KEN,2017,Kenya,57.30622844
2896,KEN,2018,Kenya,71.67698246
2897,KEN,2018,Kenya,71.67698246
2898,KEN,2018,Kenya,71.67698246
2899,KEN,2018,Kenya,71.67698246
2900,KEN,2019,Kenya,
2901,KEN,2019,Kenya,
2902,KEN,2019,Kenya,
2903,KEN,2019,Kenya,
2904,XKX,2000,Kosovo,
2905,XKX,2000,Kosovo,
2906,XKX,2000,Kosovo,
2907,XKX,2000,Kosovo,
2908,XKX,2000,Kosovo,
2909,XKX,2000,Kosovo,
2910,XKX,2001,Kosovo,
2911,XKX,2001,Kosovo,
2912,XKX,2001,Kosovo,
2913,XKX,2001,Kosovo,
2914,XKX,2001,Kosovo,
2915,XKX,2001,Kosovo,
2916,XKX,2002,Kosovo,
2917,XKX,2002,Kosovo,
2918,XKX,2002,Kosovo,
2919,XKX,2002,Kosovo,
2920,XKX,2002,Kosovo,
2921,XKX,2002,Kosovo,
2922,XKX,2003,Kosovo,
2923,XKX,2003,Kosovo,
2924,XKX,2003,Kosovo,
2925,XKX,2003,Kosovo,
2926,XKX,2003,Kosovo,
2927,XKX,2003,Kosovo,
2928,XKX,2004,Kosovo,
2929,XKX,2004,Kosovo,
2930,XKX,2004,Kosovo,
2931,XKX,2004,Kosovo,
2932,XKX,2004,Kosovo,
2933,XKX,2004,Kosovo,
2934,XKX,2005,Kosovo,
2935,XKX,2005,Kosovo,
2936,XKX,2005,Kosovo,
2937,XKX,2005,Kosovo,
2938,XKX,2005,Kosovo,
2939,XKX,2005,Kosovo,
2940,XKX,2006,Kosovo,
2941,XKX,2006,Kosovo,
2942,XKX,2006,Kosovo,
2943,XKX,2006,Kosovo,
2944,XKX,2006,Kosovo,
2945,XKX,2006,Kosovo,
2946,XKX,2007,Kosovo,
2947,XKX,2007,Kosovo,
2948,XKX,2007,Kosovo,
2949,XKX,2007,Kosovo,
2950,XKX,2007,Kosovo,
2951,XKX,2007,Kosovo,
2952,XKX,2008,Kosovo,
2953,XKX,2008,Kosovo,
2954,XKX,2008,Kosovo,
2955,XKX,2008,Kosovo,
2956,XKX,2008,Kosovo,
2957,XKX,2008,Kosovo,
2958,XKX,2009,Kosovo,
2959,XKX,2009,Kosovo,
2960,XKX,2009,Kosovo,
2961,XKX,2009,Kosovo,
2962,XKX,2009,Kosovo,
2963,XKX,2009,Kosovo,
2964,XKX,2010,Kosovo,100.0
2965,XKX,2010,Kosovo,100.0
2966,XKX,2010,Kosovo,100.0
2967,XKX,2010,Kosovo,100.0
2968,XKX,2010,Kosovo,100.0
2969,XKX,2010,Kosovo,100.0
2970,XKX,2011,Kosovo,100.0
2971,XKX,2011,Kosovo,100.0
2972,XKX,2011,Kosovo,100.0
2973,XKX,2011,Kosovo,100.0
2974,XKX,2011,Kosovo,100.0
2975,XKX,2011,Kosovo,100.0
2976,XKX,2012,Kosovo,100.0
2977,XKX,2012,Kosovo,100.0
2978,XKX,2012,Kosovo,100.0
2979,XKX,2012,Kosovo,100.0
2980,XKX,2012,Kosovo,100.0
2981,XKX,2012,Kosovo,100.0
2982,XKX,2013,Kosovo,100.0
2983,XKX,2013,Kosovo,100.0
2984,XKX,2013,Kosovo,100.0
2985,XKX,2013,Kosovo,100.0
2986,XKX,2013,Kosovo,100.0
2987,XKX,2013,Kosovo,100.0
2988,XKX,2014,Kosovo,100.0
2989,XKX,2014,Kosovo,100.0
2990,XKX,2014,Kosovo,100.0
2991,XKX,2014,Kosovo,100.0
2992,XKX,2014,Kosovo,100.0
2993,XKX,2014,Kosovo,100.0
2994,XKX,2015,Kosovo,100.0
2995,XKX,2015,Kosovo,100.0
2996,XKX,2015,Kosovo,100.0
2997,XKX,2015,Kosovo,100.0
2998,XKX,2015,Kosovo,100.0
2999,XKX,2015,Kosovo,100.0
3000,XKX,2016,Kosovo,100.0
3001,XKX,2016,Kosovo,100.0
3002,XKX,2016,Kosovo,100.0
3003,XKX,2016,Kosovo,100.0
3004,XKX,2016,Kosovo,100.0
3005,XKX,2016,Kosovo,100.0
3006,XKX,2017,Kosovo,100.0
3007,XKX,2017,Kosovo,100.0
3008,XKX,2017,Kosovo,100.0
3009,XKX,2017,Kosovo,100.0
3010,XKX,2017,Kosovo,100.0
3011,XKX,2017,Kosovo,100.0
3012,XKX,2018,Kosovo,
3013,XKX,2018,Kosovo,
3014,XKX,2018,Kosovo,
3015,XKX,2018,Kosovo,
3016,XKX,2018,Kosovo,
3017,XKX,2018,Kosovo,
3018,XKX,2019,Kosovo,
3019,XKX,2019,Kosovo,
3020,XKX,2019,Kosovo,
3021,XKX,2019,Kosovo,
3022,XKX,2019,Kosovo,
3023,XKX,2019,Kosovo,
3024,LBN,2000,Lebanon,
3025,LBN,2000,Lebanon,
3026,LBN,2000,Lebanon,
3027,LBN,2000,Lebanon,
3028,LBN,2000,Lebanon,
3029,LBN,2000,Lebanon,
3030,LBN,2000,Lebanon,
3031,LBN,2001,Lebanon,
3032,LBN,2001,Lebanon,
3033,LBN,2001,Lebanon,
3034,LBN,2001,Lebanon,
3035,LBN,2001,Lebanon,
3036,LBN,2001,Lebanon,
3037,LBN,2001,Lebanon,
3038,LBN,2002,Lebanon,
3039,LBN,2002,Lebanon,
3040,LBN,2002,Lebanon,
3041,LBN,2002,Lebanon,
3042,LBN,2002,Lebanon,
3043,LBN,2002,Lebanon,
3044,LBN,2002,Lebanon,
3045,LBN,2003,Lebanon,
3046,LBN,2003,Lebanon,
3047,LBN,2003,Lebanon,
3048,LBN,2003,Lebanon,
3049,LBN,2003,Lebanon,
3050,LBN,2003,Lebanon,
3051,LBN,2003,Lebanon,
3052,LBN,2004,Lebanon,100.0
3053,LBN,2004,Lebanon,100.0
3054,LBN,2004,Lebanon,100.0
3055,LBN,2004,Lebanon,100.0
3056,LBN,2004,Lebanon,100.0
3057,LBN,2004,Lebanon,100.0
3058,LBN,2004,Lebanon,100.0
3059,LBN,2005,Lebanon,100.0
3060,LBN,2005,Lebanon,100.0
3061,LBN,2005,Lebanon,100.0
3062,LBN,2005,Lebanon,100.0
3063,LBN,2005,Lebanon,100.0
3064,LBN,2005,Lebanon,100.0
3065,LBN,2005,Lebanon,100.0
3066,LBN,2006,Lebanon,98.76174179
3067,LBN,2006,Lebanon,98.76174179
3068,LBN,2006,Lebanon,98.76174179
3069,LBN,2006,Lebanon,98.76174179
3070,LBN,2006,Lebanon,98.76174179
3071,LBN,2006,Lebanon,98.76174179
3072,LBN,2006,Lebanon,98.76174179
3073,LBN,2007,Lebanon,99.23658247
3074,LBN,2007,Lebanon,99.23658247
3075,LBN,2007,Lebanon,99.23658247
3076,LBN,2007,Lebanon,99.23658247
3077,LBN,2007,Lebanon,99.23658247
3078,LBN,2007,Lebanon,99.23658247
3079,LBN,2007,Lebanon,99.23658247
3080,LBN,2008,Lebanon,99.2282758
3081,LBN,2008,Lebanon,99.2282758
3082,LBN,2008,Lebanon,99.2282758
3083,LBN,2008,Lebanon,99.2282758
3084,LBN,2008,Lebanon,99.2282758
3085,LBN,2008,Lebanon,99.2282758
3086,LBN,2008,Lebanon,99.2282758
3087,LBN,2009,Lebanon,99.09328003
3088,LBN,2009,Lebanon,99.09328003
3089,LBN,2009,Lebanon,99.09328003
3090,LBN,2009,Lebanon,99.09328003
3091,LBN,2009,Lebanon,99.09328003
3092,LBN,2009,Lebanon,99.09328003
3093,LBN,2009,Lebanon,99.09328003
3094,LBN,2010,Lebanon,99.26613655
3095,LBN,2010,Lebanon,99.26613655
3096,LBN,2010,Lebanon,99.26613655
3097,LBN,2010,Lebanon,99.26613655
3098,LBN,2010,Lebanon,99.26613655
3099,LBN,2010,Lebanon,99.26613655
3100,LBN,2010,Lebanon,99.26613655
3101,LBN,2011,Lebanon,99.19959236
3102,LBN,2011,Lebanon,99.19959236
3103,LBN,2011,Lebanon,99.19959236
3104,LBN,2011,Lebanon,99.19959236
3105,LBN,2011,Lebanon,99.19959236
3106,LBN,2011,Lebanon,99.19959236
3107,LBN,2011,Lebanon,99.19959236
3108,LBN,2012,Lebanon,99.93847862
3109,LBN,2012,Lebanon,99.93847862
3110,LBN,2012,Lebanon,99.93847862
3111,LBN,2012,Lebanon,99.93847862
3112,LBN,2012,Lebanon,99.93847862
3113,LBN,2012,Lebanon,99.93847862
3114,LBN,2012,Lebanon,99.93847862
3115,LBN,2013,Lebanon,100.0
3116,LBN,2013,Lebanon,100.0
3117,LBN,2013,Lebanon,100.0
3118,LBN,2013,Lebanon,100.0
3119,LBN,2013,Lebanon,100.0
3120,LBN,2013,Lebanon,100.0
3121,LBN,2013,Lebanon,100.0
3122,LBN,2014,Lebanon,100.0
3123,LBN,2014,Lebanon,100.0
3124,LBN,2014,Lebanon,100.0
3125,LBN,2014,Lebanon,100.0
3126,LBN,2014,Lebanon,100.0
3127,LBN,2014,Lebanon,100.0
3128,LBN,2014,Lebanon,100.0
3129,LBN,2015,Lebanon,100.0
3130,LBN,2015,Lebanon,100.0
3131,LBN,2015,Lebanon,100.0
3132,LBN,2015,Lebanon,100.0
3133,LBN,2015,Lebanon,100.0
3134,LBN,2015,Lebanon,100.0
3135,LBN,2015,Lebanon,100.0
3136,LBN,2016,Lebanon,100.0
3137,LBN,2016,Lebanon,100.0
3138,LBN,2016,Lebanon,100.0
3139,LBN,2016,Lebanon,100.0
3140,LBN,2016,Lebanon,100.0
3141,LBN,2016,Lebanon,100.0
3142,LBN,2016,Lebanon,100.0
3143,LBN,2017,Lebanon,100.0
3144,LBN,2017,Lebanon,100.0
3145,LBN,2017,Lebanon,100.0
3146,LBN,2017,Lebanon,100.0
3147,LBN,2017,Lebanon,100.0
3148,LBN,2017,Lebanon,100.0
3149,LBN,2017,Lebanon,100.0
3150,LBN,2018,Lebanon,100.0
3151,LBN,2018,Lebanon,100.0
3152,LBN,2018,Lebanon,100.0
3153,LBN,2018,Lebanon,100.0
3154,LBN,2018,Lebanon,100.0
3155,LBN,2018,Lebanon,100.0
3156,LBN,2018,Lebanon,100.0
3157,LBN,2019,Lebanon,
3158,LBN,2019,Lebanon,
3159,LBN,2019,Lebanon,
3160,LBN,2019,Lebanon,
3161,LBN,2019,Lebanon,
3162,LBN,2019,Lebanon,
3163,LBN,2019,Lebanon,
3164,LBR,2000,Liberia,
3165,LBR,2000,Liberia,
3166,LBR,2000,Liberia,
3167,LBR,2001,Liberia,
3168,LBR,2001,Liberia,
3169,LBR,2001,Liberia,
3170,LBR,2002,Liberia,
3171,LBR,2002,Liberia,
3172,LBR,2002,Liberia,
3173,LBR,2003,Liberia,
3174,LBR,2003,Liberia,
3175,LBR,2003,Liberia,
3176,LBR,2004,Liberia,
3177,LBR,2004,Liberia,
3178,LBR,2004,Liberia,
3179,LBR,2005,Liberia,
3180,LBR,2005,Liberia,
3181,LBR,2005,Liberia,
3182,LBR,2006,Liberia,
3183,LBR,2006,Liberia,
3184,LBR,2006,Liberia,
3185,LBR,2007,Liberia,
3186,LBR,2007,Liberia,
3187,LBR,2007,Liberia,
3188,LBR,2008,Liberia,
3189,LBR,2008,Liberia,
3190,LBR,2008,Liberia,
3191,LBR,2009,Liberia,0.455570975
3192,LBR,2009,Liberia,0.455570975
3193,LBR,2009,Liberia,0.455570975
3194,LBR,2010,Liberia,0.901002478
3195,LBR,2010,Liberia,0.901002478
3196,LBR,2010,Liberia,0.901002478
3197,LBR,2011,Liberia,1.216253507
3198,LBR,2011,Liberia,1.216253507
3199,LBR,2011,Liberia,1.216253507
3200,LBR,2012,Liberia,3.762624619
3201,LBR,2012,Liberia,3.762624619
3202,LBR,2012,Liberia,3.762624619
3203,LBR,2013,Liberia,3.462631085
3204,LBR,2013,Liberia,3.462631085
3205,LBR,2013,Liberia,3.462631085
3206,LBR,2014,Liberia,4.128694403
3207,LBR,2014,Liberia,4.128694403
3208,LBR,2014,Liberia,4.128694403
3209,LBR,2015,Liberia,5.224251725
3210,LBR,2015,Liberia,5.224251725
3211,LBR,2015,Liberia,5.224251725
3212,LBR,2016,Liberia,5.45499688
3213,LBR,2016,Liberia,5.45499688
3214,LBR,2016,Liberia,5.45499688
3215,LBR,2017,Liberia,7.439124779
3216,LBR,2017,Liberia,7.439124779
3217,LBR,2017,Liberia,7.439124779
3218,LBR,2018,Liberia,7.390765992
3219,LBR,2018,Liberia,7.390765992
3220,LBR,2018,Liberia,7.390765992
3221,LBR,2019,Liberia,
3222,LBR,2019,Liberia,
3223,LBR,2019,Liberia,
3224,LBY,2000,Libya,99.15300907
3225,LBY,2001,Libya,88.00427842
3226,LBY,2002,Libya,80.54745789
3227,LBY,2003,Libya,72.90564394
3228,LBY,2004,Libya,65.11111477
3229,LBY,2005,Libya,57.15399141
3230,LBY,2006,Libya,49.02849566
3231,LBY,2007,Libya,40.73924527
3232,LBY,2008,Libya,32.3119886
3233,LBY,2009,Libya,23.78620086
3234,LBY,2010,Libya,15.20025536
3235,LBY,2011,Libya,6.5938337360000014
3236,LBY,2012,Libya,
3237,LBY,2013,Libya,
3238,LBY,2014,Libya,
3239,LBY,2015,Libya,
3240,LBY,2016,Libya,
3241,LBY,2017,Libya,
3242,LBY,2018,Libya,
3243,LBY,2019,Libya,
3244,MDG,2000,Madagascar,0.506658664
3245,MDG,2001,Madagascar,4.507062472
3246,MDG,2002,Madagascar,0.561223519
3247,MDG,2003,Madagascar,7.739963861
3248,MDG,2004,Madagascar,0.458518342
3249,MDG,2005,Madagascar,0.08077860099999999
3250,MDG,2006,Madagascar,
3251,MDG,2007,Madagascar,
3252,MDG,2008,Madagascar,
3253,MDG,2009,Madagascar,
3254,MDG,2010,Madagascar,
3255,MDG,2011,Madagascar,
3256,MDG,2012,Madagascar,
3257,MDG,2013,Madagascar,
3258,MDG,2014,Madagascar,
3259,MDG,2015,Madagascar,
3260,MDG,2016,Madagascar,
3261,MDG,2017,Madagascar,
3262,MDG,2018,Madagascar,0.021077592000000003
3263,MDG,2019,Madagascar,
3264,MWI,2000,Malawi,0.7107727540000001
3265,MWI,2001,Malawi,1.216713202
3266,MWI,2002,Malawi,1.526664857
3267,MWI,2003,Malawi,0.792391594
3268,MWI,2004,Malawi,2.799840168
3269,MWI,2005,Malawi,2.279056126
3270,MWI,2006,Malawi,0.099110573
3271,MWI,2007,Malawi,2.651512957
3272,MWI,2008,Malawi,2.836320308
3273,MWI,2009,Malawi,3.034721105
